race_id,driver_id,start_pos,gap_to_pole,cs_driver_results_missing,cs_driver_standing,cs_driver_podium_rate,csa_pos_change,csa_finish_pos,p3s_driver_results_missing,p3sa_pos_change_same_circuit,p3sa_finish_pos_same_circuit,cs_const_results_missing,cs_const_standing,cs_const_podium_rate,circuit_avg_pos_change,finish_pos
35,10,10,0.057,0,10,0.08,2.31,8.62,1,0.0,0.0,0,5,0.07,1.44,6
35,5,5,0.0,0,7,0.21,-1.64,5.93,1,0.0,0.0,0,2,0.43,0.17,7
35,15,2,0.138,0,9,0.07,-0.07,8.0,0,2.0,10.5,0,5,0.07,-0.85,8
35,17,12,0.212,0,11,0.0,0.07,8.36,1,0.0,0.0,0,7,0.04,1.69,9
35,2,8,0.105,0,5,0.24,2.76,6.29,0,-4.5,11.5,0,3,0.34,0.06,10
35,9,13,0.216,0,3,0.47,0.87,4.47,0,1.0,7.0,0,3,0.34,3.09,11
35,3,18,0.501,0,13,0.13,1.67,10.27,0,6.0,4.0,0,8,0.07,4.45,12
35,18,17,0.423,0,18,0.0,2.62,12.31,0,4.0,5.0,0,9,0.04,3.8,13
35,7,9,0.125,0,17,0.0,0.46,12.54,1,0.0,0.0,0,6,0.04,-1.44,14
35,22,15,0.317,0,14,0.08,3.17,11.75,0,0.5,6.5,0,9,0.04,3.75,15
35,16,20,0.707,0,20,0.0,2.17,16.83,1,0.0,0.0,0,10,0.0,5.36,16
35,6,16,0.419,0,15,0.0,3.33,11.8,0,9.0,10.0,0,8,0.07,3.67,17
35,21,19,0.673,0,19,0.0,4.0,14.56,0,-1.0,5.5,0,10,0.0,6.76,18
36,8,1,0.048,1,0,0.0,0.0,0.0,0,2.0,5.0,1,0,0.0,-1.24,1
36,4,2,0.0,1,0,0.0,0.0,0.0,0,4.67,2.33,1,0,0.0,-1.35,2
36,1,4,0.038,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,-0.78,3
36,2,3,0.005,1,0,0.0,0.0,0.0,0,4.0,4.0,1,0,0.0,-0.95,4
36,21,6,0.094,1,0,0.0,0.0,0.0,0,0.33,5.33,1,0,0.0,1.38,5
36,13,22,0.21,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,10.43,6
36,3,12,0.24,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,2.78,7
36,23,9,0.214,1,0,0.0,0.0,0.0,0,3.33,6.33,1,0,0.0,1.36,8
36,15,8,0.206,1,0,0.0,0.0,0.0,0,-2.5,8.0,1,0,0.0,0.65,9
36,5,13,0.248,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,3.93,10
36,22,16,0.356,1,0,0.0,0.0,0.0,0,6.0,3.67,1,0,0.0,5.4,11
36,11,10,0.217,1,0,0.0,0.0,0.0,0,3.5,10.5,1,0,0.0,2.75,12
36,17,7,0.196,1,0,0.0,0.0,0.0,0,-2.0,5.0,1,0,0.0,-0.6,13
36,24,19,0.597,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,8.43,14
36,18,14,0.293,1,0,0.0,0.0,0.0,0,-5.5,8.0,1,0,0.0,1.73,15
36,19,11,0.24,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,3.93,16
36,16,20,0.607,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,7.12,17
37,4,2,0.0,0,2,1.0,0.0,2.0,0,2.5,1.5,0,11,1.0,-1.93,1
37,1,4,0.136,0,3,1.0,1.0,3.0,1,0.0,0.0,0,11,1.0,0.38,2
37,8,3,0.145,0,1,1.0,0.0,1.0,0,-3.0,9.0,0,1,0.5,-0.58,3
37,2,5,0.263,0,4,0.0,-1.0,4.0,0,7.0,3.0,0,2,0.0,-0.83,4
37,13,1,0.091,0,6,0.0,16.0,6.0,0,7.67,7.67,0,1,0.5,-0.93,5
37,21,12,0.378,0,5,0.0,1.0,5.0,0,0.5,6.0,0,3,0.0,1.5,6
37,15,8,0.275,0,9,0.0,-1.0,9.0,0,1.0,5.33,0,5,0.0,0.46,7
37,5,11,0.361,0,10,0.0,3.0,10.0,1,0.0,0.0,0,3,0.0,2.0,8
37,25,19,0.75,1,0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.0,5.5,9
37,17,10,0.349,0,13,0.0,-6.0,13.0,1,0.0,0.0,0,8,0.0,2.08,10
37,22,22,0.636,0,11,0.0,5.0,11.0,0,4.5,7.0,0,6,0.0,8.38,11
37,18,15,0.426,0,15,0.0,-1.0,15.0,0,1.0,3.0,0,6,0.0,3.67,12
37,11,14,0.433,0,12,0.0,-2.0,12.0,0,3.0,14.0,0,7,0.0,3.91,13
37,26,17,0.578,1,0,0.0,0.0,0.0,1,0.0,0.0,0,9,0.0,5.69,14
37,23,9,0.353,0,8,0.0,1.0,8.0,0,7.0,6.5,0,5,0.0,0.33,15
37,19,18,0.633,0,16,0.0,-5.0,16.0,1,0.0,0.0,0,7,0.0,4.7,16
37,24,16,0.478,0,14,0.0,5.0,14.0,0,2.0,11.0,0,9,0.0,3.56,17
37,9,7,0.156,1,0,0.0,0.0,0.0,1,0.0,0.0,0,2,0.0,-1.47,18
38,13,1,0.0,0,6,0.0,6.0,5.5,0,-0.33,9.33,0,1,0.5,-1.53,1
38,1,2,0.094,0,3,1.0,1.5,2.5,1,0.0,0.0,0,11,1.0,-1.54,2
38,8,3,0.109,0,2,1.0,0.0,2.0,0,6.0,3.0,0,1,0.5,-1.64,3
38,2,5,0.19,0,4,0.0,0.0,4.0,0,0.5,13.5,0,2,0.0,0.13,4
38,4,4,0.205,0,1,1.0,0.5,1.5,0,4.33,2.67,0,11,1.0,-1.08,5
38,9,6,0.224,0,20,0.0,-11.0,18.0,1,0.0,0.0,0,2,0.0,-3.07,6
38,15,9,0.256,0,7,0.0,0.0,8.0,0,0.67,7.33,0,4,0.0,2.08,7
38,21,7,0.367,0,5,0.0,3.5,5.5,0,0.0,11.0,0,3,0.0,0.54,8
38,5,12,0.378,0,9,0.0,3.0,9.0,1,0.0,0.0,0,3,0.0,1.69,9
38,3,10,0.349,0,8,0.0,5.0,7.0,0,5.0,7.0,0,5,0.0,0.92,10
38,25,11,0.373,0,11,0.0,10.0,9.0,1,0.0,0.0,0,5,0.0,2.09,11
38,23,14,0.464,0,10,0.0,-2.5,11.5,0,0.67,8.33,0,4,0.0,2.82,12
38,22,15,0.543,0,13,0.0,8.0,11.0,0,0.67,8.67,0,7,0.0,1.58,13
38,27,22,1.0,1,0,0.0,0.0,0.0,0,5.0,13.0,0,10,0.0,8.0,14
38,16,20,0.939,0,19,0.0,3.0,17.0,1,0.0,0.0,0,10,0.0,3.73,15
38,19,13,0.413,0,18,0.0,-1.5,16.0,1,0.0,0.0,0,8,0.0,1.38,16
39,13,1,0.0,0,4,0.33,4.0,4.0,0,2.33,8.0,0,1,0.67,-0.53,1
39,1,4,0.034,0,3,1.0,1.0,2.33,1,0.0,0.0,0,11,0.83,0.69,2
39,4,2,0.059,0,1,0.67,0.0,2.67,0,1.67,2.33,0,11,0.83,-1.41,3
39,9,5,0.231,0,8,0.0,-5.5,12.0,1,0.0,0.0,0,2,0.0,0.41,4
39,14,9,0.263,1,0,0.0,0.0,0.0,0,0.5,9.0,0,6,0.0,1.06,5
39,3,11,0.397,0,9,0.0,2.5,8.5,0,2.0,11.0,0,5,0.0,1.44,6
39,5,8,0.302,0,10,0.0,3.0,9.0,1,0.0,0.0,0,3,0.0,0.19,7
39,11,13,0.44,0,15,0.0,-0.5,12.5,0,0.0,11.0,0,8,0.0,2.39,8
39,21,10,0.318,0,6,0.0,2.0,6.33,0,1.67,5.0,0,3,0.0,1.79,9
39,22,12,0.442,0,14,0.0,6.0,11.67,0,2.67,6.0,0,7,0.0,2.43,10
39,19,15,0.5,0,21,0.0,-2.0,16.0,1,0.0,0.0,0,8,0.0,4.23,11
39,18,14,0.449,0,16,0.0,1.0,13.5,0,4.0,7.0,0,7,0.0,2.93,12
39,16,20,0.947,0,20,0.0,4.0,16.0,1,0.0,0.0,0,10,0.0,5.25,13
39,27,21,1.0,0,18,0.0,8.0,14.0,1,0.0,0.0,0,10,0.0,4.25,14
40,4,1,0.0,0,2,0.75,-0.25,2.75,0,-1.0,2.5,0,11,0.88,-0.56,1
40,1,2,0.015,0,1,1.0,1.25,2.25,1,0.0,0.0,0,11,0.88,-0.89,2
40,13,3,0.172,0,3,0.5,3.0,3.25,0,6.5,7.0,0,1,0.71,0.33,3
40,21,4,0.199,0,7,0.0,1.75,7.0,0,-2.5,9.0,0,3,0.0,-0.67,4
40,9,8,0.046,0,6,0.0,-3.33,9.33,1,0.0,0.0,0,2,0.0,-0.15,5
40,2,7,0.097,0,5,0.0,0.33,4.0,0,7.33,5.33,0,2,0.0,-1.07,6
40,25,11,0.394,0,14,0.0,5.0,10.0,1,0.0,0.0,0,4,0.0,1.91,7
40,8,16,0.263,0,4,1.0,0.0,2.33,0,0.0,1.0,0,1,0.71,5.92,8
40,26,18,0.947,0,22,0.0,3.0,14.0,0,5.0,13.0,0,10,0.0,4.75,9
40,22,9,0.328,0,15,0.0,5.0,11.25,0,2.0,5.0,0,8,0.0,1.93,10
40,18,10,0.329,0,18,0.0,1.33,13.0,0,1.0,6.5,0,8,0.0,1.33,11
40,3,5,0.214,0,8,0.0,3.33,7.67,1,0.0,0.0,0,4,0.0,-0.56,12
40,5,15,0.542,0,11,0.0,2.5,8.5,1,0.0,0.0,0,3,0.0,4.45,13
40,14,13,0.284,0,9,0.0,4.0,5.0,0,4.0,3.0,0,6,0.0,3.36,14
40,15,14,0.499,0,10,0.0,0.67,7.67,0,-5.33,9.33,0,5,0.0,4.44,15
40,23,20,0.995,0,13,0.0,-1.0,11.67,0,2.0,9.0,0,5,0.0,6.14,16
40,11,21,1.0,0,12,0.0,1.33,11.0,1,0.0,0.0,0,7,0.0,7.33,17
40,19,17,0.903,0,17,0.0,-0.5,14.75,1,0.0,0.0,0,7,0.0,3.92,18
41,1,1,0.0,0,2,1.0,1.0,2.2,1,0.0,0.0,0,11,0.9,-0.69,1
41,2,3,0.128,0,5,0.0,0.5,4.5,0,6.5,7.5,0,2,0.0,-0.93,2
41,25,19,0.702,0,12,0.0,4.67,9.0,1,0.0,0.0,0,4,0.0,5.92,3
41,5,22,0.625,0,11,0.0,2.4,9.4,1,0.0,0.0,0,3,0.0,11.83,4
41,8,4,0.249,0,4,0.75,2.0,3.75,0,3.0,3.0,0,1,0.67,-1.25,5
41,11,11,0.339,0,13,0.0,2.0,12.5,0,5.0,15.0,0,7,0.0,1.79,6
41,4,2,0.01,0,1,0.8,-0.2,2.4,0,0.0,1.0,0,11,0.9,-1.0,7
41,23,18,0.579,0,14,0.0,0.25,12.75,0,4.0,6.0,0,5,0.0,4.8,8
41,17,6,0.208,0,17,0.0,-3.0,11.5,0,6.5,8.5,0,6,0.0,0.06,9
41,3,7,0.19,0,8,0.0,0.75,8.75,1,0.0,0.0,0,4,0.0,1.64,10
41,19,17,0.554,0,19,0.0,-0.6,15.4,1,0.0,0.0,0,7,0.0,5.2,11
41,22,13,0.411,0,16,0.0,3.8,11.0,0,5.0,2.0,0,9,0.0,3.5,12
42,1,1,0.052,0,1,1.0,0.83,2.0,1,0.0,0.0,0,11,0.83,-0.6,1
42,4,2,0.0,0,2,0.67,-1.0,3.17,0,0.0,5.0,0,11,0.83,0.33,2
42,13,3,0.095,0,3,0.6,2.4,3.2,0,0.0,2.0,0,1,0.6,0.0,3
42,8,4,0.069,0,4,0.6,1.4,4.0,0,1.0,6.0,0,1,0.6,-0.25,4
42,5,6,0.252,0,9,0.0,5.0,8.5,1,0.0,0.0,0,3,0.0,0.5,5
42,15,8,0.338,0,13,0.0,0.25,9.5,0,18.0,4.0,0,5,0.0,3.0,6
42,17,9,0.323,0,15,0.0,-3.0,10.67,1,0.0,0.0,0,6,0.0,1.33,7
42,20,7,0.269,1,0,0.0,0.0,0.0,1,0.0,0.0,0,2,0.11,3.0,8
42,21,10,0.253,0,6,0.0,1.4,6.4,0,2.5,6.0,0,3,0.0,2.67,9
42,25,17,0.567,0,8,0.25,7.5,7.5,1,0.0,0.0,0,4,0.11,10.25,10
42,19,16,0.463,0,18,0.0,0.5,14.67,1,0.0,0.0,0,7,0.0,5.67,11
42,18,13,0.401,0,19,0.0,0.75,12.5,1,0.0,0.0,0,9,0.0,3.67,12
42,26,20,0.669,0,16,0.0,6.0,11.5,1,0.0,0.0,0,8,0.0,10.5,13
42,16,21,0.822,0,20,0.0,5.0,15.0,1,0.0,0.0,0,10,0.0,8.67,14
42,27,22,1.0,0,21,0.0,7.5,14.0,0,13.0,5.0,0,10,0.0,12.5,15
42,3,14,0.425,0,10,0.0,0.0,9.0,0,12.0,9.0,0,4,0.11,4.0,16
42,24,19,0.583,0,22,0.0,2.0,15.5,0,12.0,8.0,0,8,0.0,8.6,17
43,8,3,0.011,0,4,0.5,1.17,4.0,0,4.67,4.67,0,1,0.58,-0.67,1
43,13,1,0.009,0,3,0.67,2.0,3.17,0,1.0,8.0,0,1,0.58,-0.56,2
43,1,2,0.0,0,1,1.0,0.71,1.86,1,0.0,0.0,0,11,0.86,-0.25,3
43,9,4,0.087,0,7,0.0,-1.75,8.25,1,0.0,0.0,0,2,0.1,-1.14,4
43,2,7,0.113,0,5,0.2,0.6,4.0,0,1.33,12.67,0,2,0.1,-0.2,5
43,21,5,0.138,0,6,0.0,1.33,6.83,0,1.33,8.0,0,3,0.0,0.0,6
43,4,10,0.093,0,2,0.71,-0.86,3.0,0,0.0,1.67,0,11,0.86,4.33,7
43,18,12,0.253,0,20,0.0,0.8,12.4,0,1.0,4.5,0,9,0.0,1.71,8
43,3,9,0.172,0,11,0.0,-0.33,10.17,0,4.0,14.0,0,4,0.09,2.0,9
43,23,11,0.237,0,15,0.0,2.2,11.8,0,2.5,5.5,0,5,0.0,1.44,10
43,22,13,0.31,0,18,0.0,3.33,11.17,0,1.5,6.0,0,9,0.0,3.67,11
43,17,14,0.305,0,14,0.0,-1.75,9.75,0,1.5,10.5,0,6,0.0,1.0,12
43,14,16,0.359,0,12,0.0,1.5,9.5,0,0.67,8.33,0,6,0.0,4.67,13
43,25,18,0.463,0,9,0.2,7.4,8.0,1,0.0,0.0,0,4,0.09,3.5,14
43,5,6,0.153,0,8,0.0,4.43,8.0,1,0.0,0.0,0,3,0.0,-2.29,15
43,11,22,0.464,0,13,0.0,2.6,11.2,0,-7.0,11.0,0,7,0.0,7.5,16
43,16,21,1.0,0,21,0.0,5.5,14.75,1,0.0,0.0,0,10,0.0,7.0,17
44,8,2,0.029,0,4,0.57,1.29,3.57,0,2.33,2.67,0,1,0.64,-1.63,1
44,4,3,0.0,0,2,0.62,-0.38,3.5,0,1.67,4.33,0,11,0.81,-0.95,2
44,1,1,0.072,0,1,1.0,0.5,2.0,1,0.0,0.0,0,11,0.81,-1.21,3
44,9,5,0.263,0,6,0.0,-1.4,7.4,1,0.0,0.0,0,2,0.08,0.16,4
44,13,4,0.078,0,3,0.71,1.57,3.0,0,2.0,8.0,0,1,0.64,-0.32,5
44,2,9,0.299,0,5,0.17,0.83,4.17,0,1.33,11.33,0,2,0.08,0.76,6
44,5,7,0.269,0,8,0.0,2.75,8.88,1,0.0,0.0,0,3,0.0,-2.24,7
44,21,8,0.259,0,7,0.0,1.0,6.71,0,1.5,4.0,0,3,0.0,0.79,8
44,22,14,0.353,0,19,0.0,3.14,11.14,0,-2.33,6.67,0,8,0.0,3.56,9
44,18,18,0.636,0,16,0.0,1.33,11.67,0,-2.0,4.5,0,8,0.0,4.29,10
44,14,12,0.343,0,12,0.0,2.0,10.67,0,-0.67,10.67,0,6,0.0,2.61,11
44,3,17,0.602,0,11,0.0,-0.29,10.0,0,3.0,9.0,0,4,0.08,4.82,12
44,25,13,0.349,0,9,0.17,6.83,9.0,1,0.0,0.0,0,4,0.08,2.41,13
44,11,21,0.842,0,13,0.0,3.17,12.0,0,-3.0,14.67,0,7,0.0,7.1,14
44,27,22,1.0,0,22,0.0,7.33,14.33,0,1.5,16.5,0,10,0.0,5.17,15
44,24,16,0.487,0,23,0.0,2.0,16.0,0,0.0,13.0,0,9,0.0,4.8,16
45,4,2,0.014,0,2,0.67,-0.22,3.33,0,1.67,2.67,0,11,0.83,-1.38,1
45,13,3,0.0,0,4,0.62,1.25,3.25,0,1.33,8.67,0,1,0.62,-0.22,2
45,17,6,0.149,0,14,0.0,-1.0,10.2,0,7.0,7.0,0,6,0.0,0.88,3
45,25,12,0.216,0,9,0.14,5.86,9.57,1,0.0,0.0,0,4,0.07,4.0,4
45,14,20,0.445,0,12,0.0,1.75,10.75,0,8.0,4.0,0,6,0.0,6.67,5
45,2,4,0.147,0,5,0.14,1.14,4.43,0,1.67,7.33,0,2,0.07,0.14,6
45,9,5,0.106,0,6,0.0,-1.0,6.83,1,0.0,0.0,0,2,0.07,-1.1,7
45,5,7,0.173,0,8,0.0,2.44,8.67,1,0.0,0.0,0,3,0.0,0.0,8
45,1,10,0.054,0,1,1.0,0.22,2.11,1,0.0,0.0,0,11,0.83,0.67,9
45,21,13,0.218,0,7,0.0,0.88,6.88,0,4.0,6.0,0,3,0.0,2.25,10
45,22,14,0.26,0,18,0.0,3.38,10.88,0,2.67,3.33,0,8,0.0,2.5,11
45,19,15,0.306,0,20,0.0,1.14,14.14,1,0.0,0.0,0,7,0.0,4.38,12
45,15,8,0.188,0,10,0.0,0.6,8.8,0,-2.33,7.0,0,5,0.0,1.29,13
46,1,1,0.0,0,1,0.9,0.3,2.8,1,0.0,0.0,0,11,0.8,-1.06,1
46,8,3,0.18,0,4,0.62,1.25,3.25,0,3.0,1.0,0,1,0.65,-1.72,2
46,2,2,0.214,0,5,0.12,0.75,4.62,0,5.67,7.0,0,2,0.06,-1.71,3
46,4,6,0.08,0,2,0.7,-0.1,3.1,0,-1.5,7.0,0,11,0.8,-0.06,4
46,9,7,0.238,0,6,0.0,-1.14,6.86,1,0.0,0.0,0,2,0.06,0.87,5
46,23,5,0.257,0,15,0.0,2.0,11.5,0,1.0,4.5,0,6,0.0,1.08,6
46,3,4,0.198,0,13,0.0,0.38,10.25,1,0.0,0.0,0,4,0.06,-1.05,7
46,5,11,0.22,0,8,0.0,2.1,8.6,1,0.0,0.0,0,3,0.0,2.33,8
46,17,9,0.254,0,10,0.17,-0.33,9.0,0,5.0,8.5,0,5,0.09,1.86,9
46,15,8,0.145,0,12,0.0,-0.33,9.5,0,-2.5,8.0,0,6,0.0,-1.73,10
46,14,10,0.317,0,11,0.0,4.4,9.6,0,5.0,7.0,0,5,0.09,0.94,11
46,21,13,0.288,0,7,0.0,1.11,7.22,0,0.0,8.5,0,3,0.0,2.64,12
46,13,14,0.247,0,3,0.67,1.22,3.11,0,-2.5,10.5,0,1,0.65,2.73,13
46,25,12,0.35,0,9,0.12,6.12,8.88,1,0.0,0.0,0,4,0.06,2.06,14
46,11,19,0.635,0,14,0.0,3.71,12.29,0,1.67,9.0,0,7,0.0,4.08,15
46,20,20,0.643,0,17,0.0,-1.0,8.0,1,0.0,0.0,0,9,0.0,5.15,16
46,16,21,0.768,0,21,0.0,5.2,15.2,1,0.0,0.0,0,10,0.0,4.5,17
46,22,18,0.576,0,18,0.0,3.33,10.89,0,-1.33,5.33,0,8,0.0,3.38,18
47,13,1,0.043,0,4,0.6,1.2,4.1,0,0.0,1.0,0,1,0.63,-0.57,1
47,8,3,0.013,0,3,0.67,1.22,3.11,0,0.0,1.0,0,1,0.63,0.4,2
47,4,4,0.0,0,2,0.64,0.09,3.18,0,1.0,2.0,0,11,0.77,0.71,3
47,2,6,0.089,0,5,0.22,0.56,4.44,0,-9.0,14.0,0,2,0.11,0.17,4
47,1,2,0.02,0,1,0.91,0.27,2.64,1,0.0,0.0,0,11,0.77,-2.0,5
47,5,7,0.043,0,8,0.0,2.18,8.55,1,0.0,0.0,0,3,0.0,0.6,6
47,3,8,0.196,0,12,0.0,0.0,9.89,1,0.0,0.0,0,4,0.06,-1.67,7
47,9,5,0.089,0,6,0.0,-0.75,6.62,0,-4.0,12.0,0,2,0.11,-1.14,8
47,21,10,0.224,0,7,0.0,1.1,7.7,0,-2.0,5.0,0,3,0.0,0.71,9
47,14,13,0.271,0,11,0.0,3.5,9.83,0,3.0,11.0,0,5,0.08,4.17,10
47,25,14,0.328,0,9,0.11,5.22,9.44,1,0.0,0.0,0,4,0.06,-1.0,11
47,23,16,0.424,0,14,0.0,1.57,10.71,0,2.5,9.5,0,6,0.0,3.8,12
47,18,21,0.297,0,16,0.0,2.29,11.43,0,5.0,4.5,0,8,0.0,5.5,13
47,19,11,0.25,0,20,0.0,1.38,13.88,1,0.0,0.0,0,7,0.0,0.71,14
47,24,15,0.422,0,23,0.0,1.5,16.0,1,0.0,0.0,0,9,0.0,1.67,15
47,15,9,0.207,0,13,0.0,-0.57,9.57,0,1.0,7.5,0,6,0.0,-1.0,16
47,22,22,0.29,0,18,0.0,3.0,11.6,0,3.0,9.0,0,8,0.0,3.0,17
47,11,17,0.455,0,15,0.0,3.75,12.62,0,11.0,9.0,0,7,0.0,1.17,18
47,20,18,0.553,0,17,0.0,1.5,12.0,1,0.0,0.0,0,9,0.0,1.5,19
47,29,20,1.0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,10,0.0,2.75,20
47,16,19,0.651,0,21,0.0,5.0,15.5,1,0.0,0.0,0,10,0.0,0.67,21
48,4,1,0.0,0,2,0.67,0.17,3.17,0,0.0,2.0,0,11,0.75,-0.82,1
48,1,2,0.102,0,1,0.83,0.0,2.83,1,0.0,0.0,0,11,0.75,-1.0,2
48,8,5,0.266,0,4,0.7,1.2,3.0,0,3.0,3.0,0,1,0.67,-1.25,3
48,2,4,0.291,0,5,0.2,0.7,4.4,0,0.5,11.0,0,2,0.1,-3.38,4
48,9,6,0.274,0,6,0.0,-1.0,6.78,0,3.0,3.0,0,2,0.1,0.56,5
48,3,8,0.365,0,10,0.0,0.1,9.6,1,0.0,0.0,0,4,0.05,1.5,6
48,5,7,0.467,0,7,0.0,2.08,8.33,1,0.0,0.0,0,3,0.0,0.0,7
48,18,10,0.437,0,16,0.0,3.0,11.62,0,-0.67,5.33,0,8,0.0,1.93,8
48,17,11,0.475,0,11,0.14,-0.29,9.0,0,4.0,11.0,0,5,0.07,0.13,9
48,22,12,0.478,0,18,0.0,3.18,12.09,0,-1.0,6.33,0,8,0.0,1.62,10
48,15,9,0.46,0,13,0.0,-1.38,10.38,0,1.0,7.33,0,6,0.0,0.25,11
48,21,15,0.517,0,8,0.0,1.09,7.82,0,5.67,5.0,0,3,0.0,3.31,12
48,25,13,0.486,0,9,0.1,5.0,9.6,1,0.0,0.0,0,4,0.05,0.5,13
48,19,14,0.504,0,20,0.0,0.89,13.89,1,0.0,0.0,0,7,0.0,2.0,14
48,23,18,0.638,0,14,0.0,1.88,10.88,0,0.5,10.5,0,6,0.0,4.14,15
48,11,17,0.628,0,15,0.0,3.22,13.22,0,-2.0,12.0,0,7,0.0,4.0,16
48,24,19,0.664,0,23,0.0,1.2,15.8,0,3.0,14.0,0,9,0.0,4.2,17
48,20,16,0.524,0,17,0.0,0.67,14.33,1,0.0,0.0,0,9,0.0,4.94,18
48,16,21,0.878,0,21,0.0,4.0,16.29,1,0.0,0.0,0,10,0.0,4.0,19
48,29,22,0.979,0,24,0.0,0.0,20.0,1,0.0,0.0,0,10,0.0,4.25,20
49,8,1,0.0,0,3,0.73,1.27,3.0,0,5.0,1.0,0,1,0.68,-1.93,1
49,13,2,0.023,0,4,0.64,1.09,3.82,0,0.5,7.0,0,1,0.68,-1.69,2
49,4,3,0.083,0,2,0.69,0.15,3.0,0,2.0,2.0,0,11,0.77,-1.6,3
49,1,4,0.014,0,1,0.85,0.0,2.77,1,0.0,0.0,0,11,0.77,-3.19,4
49,2,6,0.206,0,5,0.18,0.64,4.36,0,5.0,11.0,0,2,0.09,1.08,5
49,3,5,0.312,0,10,0.0,0.27,9.27,1,0.0,0.0,0,4,0.05,0.56,6
49,17,7,0.302,0,11,0.12,0.0,9.0,0,5.0,4.0,0,5,0.07,-0.58,7
49,5,9,0.261,0,7,0.0,1.92,8.23,1,0.0,0.0,0,3,0.0,0.93,8
49,9,14,0.182,0,6,0.0,-0.8,6.6,1,0.0,0.0,0,2,0.09,3.29,9
49,23,10,0.345,0,14,0.0,2.0,11.33,0,-2.0,7.0,0,6,0.0,3.14,10
49,15,8,0.314,0,13,0.0,-1.44,10.44,0,-8.0,9.0,0,6,0.0,1.67,11
49,24,13,0.456,0,23,0.0,1.33,16.0,1,0.0,0.0,0,9,0.0,4.0,12
49,22,17,0.643,0,18,0.0,3.08,11.92,0,5.0,4.0,0,8,0.0,4.79,13
49,16,19,0.663,0,21,0.0,3.75,16.62,1,0.0,0.0,0,10,0.0,6.31,14
49,11,18,0.649,0,15,0.0,3.0,13.5,1,0.0,0.0,0,7,0.0,5.14,15
49,19,20,0.697,0,20,0.0,0.8,13.9,1,0.0,0.0,0,7,0.0,5.62,16
49,29,21,1.0,0,24,0.0,1.0,20.0,1,0.0,0.0,0,10,0.0,10.0,17
50,1,1,0.0,0,1,0.79,0.0,2.86,1,0.0,0.0,0,11,0.75,-5.5,1
50,5,11,0.301,0,7,0.0,1.86,8.21,1,0.0,0.0,0,3,0.0,9.0,2
50,8,3,0.048,0,3,0.75,1.17,2.83,1,0.0,0.0,0,1,0.71,0.0,3
50,14,12,0.304,0,12,0.0,3.43,9.86,1,0.0,0.0,0,5,0.06,8.0,4
50,21,10,0.26,0,8,0.0,1.25,8.17,1,0.0,0.0,0,3,0.0,2.5,5
50,13,4,0.06,0,4,0.67,1.0,3.67,1,0.0,0.0,0,1,0.71,0.5,6
50,9,9,0.158,0,6,0.0,-0.27,6.82,1,0.0,0.0,0,2,0.08,2.5,7
50,16,20,0.788,0,22,0.0,3.89,16.33,1,0.0,0.0,0,10,0.0,12.0,8
50,24,14,0.447,0,21,0.0,1.29,15.43,1,0.0,0.0,0,9,0.0,2.0,9
50,22,17,0.523,0,18,0.0,3.15,12.0,1,0.0,0.0,0,8,0.0,5.5,10
50,18,6,0.143,0,16,0.0,2.89,11.22,1,0.0,0.0,0,8,0.0,-0.5,11
50,29,22,1.0,0,24,0.0,2.0,19.0,1,0.0,0.0,0,10,0.0,10.0,12
50,15,13,0.305,0,13,0.0,-1.6,10.5,1,0.0,0.0,0,6,0.0,2.5,13
50,2,5,0.101,0,5,0.17,0.67,4.42,1,0.0,0.0,0,2,0.08,-5.5,14
50,11,21,0.816,0,15,0.0,3.0,13.64,1,0.0,0.0,0,7,0.0,6.0,15
51,8,2,0.0,0,3,0.77,1.08,2.85,0,0.0,2.5,0,1,0.69,-1.53,1
51,4,4,0.108,0,2,0.71,0.14,3.0,0,0.33,2.33,0,11,0.76,-1.0,2
51,13,3,0.104,0,4,0.62,0.77,3.85,0,0.5,7.0,0,1,0.69,-0.56,3
51,20,17,0.382,0,18,0.0,0.0,15.25,1,0.0,0.0,0,10,0.0,2.91,4
51,18,10,0.351,0,16,0.0,2.1,11.2,0,-1.0,4.67,0,8,0.0,1.07,5
51,24,11,0.374,0,20,0.0,1.75,14.62,0,3.0,10.0,0,10,0.0,1.64,6
51,2,8,0.211,0,5,0.15,-0.08,5.15,0,1.0,10.0,0,2,0.08,-1.2,7
51,14,5,0.22,0,11,0.0,4.0,9.12,0,0.33,9.0,0,5,0.06,0.08,8
51,5,13,0.407,0,7,0.07,2.33,7.8,1,0.0,0.0,0,3,0.04,2.18,9
51,17,7,0.309,0,12,0.11,0.0,8.78,0,3.33,8.33,0,5,0.06,-1.36,10
51,21,18,0.483,0,8,0.0,1.54,7.92,0,-1.0,4.67,0,3,0.04,4.0,11
